author,title,text
Женя Беркович,Когда хоронили второго разбойника,"Когда хоронили второго разбойника,
За гробом не шел никто.
Никто не пришел целовать покойника,
Буквально, совсем никто.
Никто не пошел ни его оплакивать,
Ни маму жалеть его.
И мама сама не пошла оплакивать
Распятого своего.

Все люди тогда наконец-то поняли,
Кто праведник, кто мудак.
Что те за хорошее дело померли,
А эти за просто так.
Он сам захотел убивать, насиловать,
Сам отбивал поклон.
Не время жалеть и не место миловать
Таких нелюдей, как он."
Женя Беркович,Когда заходили в пещеру хорошего,"Когда заходили в пещеру хорошего,
Пещера была пуста.
Точнее, там было какое-то крошево,
Но не было там Христа.
И люди кричали, молясь неистово,
И рвали тряпье седин,
А он отошел проводить нечистого,
Чтоб тот не лежал один."
Женя Беркович,То ли новостей перебрал,"То ли новостей перебрал,
То ли вина в обед,
Только ночью к Сергею пришел его воевавший дед.
Сел на икеевскую табуретку, спиной заслоняя двор
За окном. У меня, говорит, к тебе,
Сереженька, разговор.
Не мог бы ты, дорогой мой, любимый внук,
Никогда, ничего не писать обо мне в Фейсбук?
Ни в каком контексте, ни с буквой зэт, ни без буквы зэт,
Просто возьми и не делай этого, просит дед.
Никаких побед моим именем,
Вообще никаких побед.
Так же, он продолжает, я был бы рад,
Если бы ты не носил меня на парад,
Я прошу тебя очень - и делает так рукой -
Мне не нужен полк,
Ни бессмертный, ни смертный, Сереженька, никакой.
Отпусти меня на покой, Сережа,
Я заслужил покой.
Да, я знаю, что ты трудяга, умница, либерал,
Ты все это не выбирал,
Но ведь я-то тоже не выбирал!
Мы прожили жизнь,
Тяжелую, но одну.
Можно мы больше не будем
Иллюстрировать вам войну?
Мы уже все, ребята,
Нас забрала земля.
Можно вы как-то сами?
Как-то уже с нуля?
Не нужна нам ни ваша гордость,
Ни ваш потаенный стыд.
Я прошу тебя, сделай так,
Чтоб я был наконец забыт."
Женя Беркович,"Но ведь я забуду, как в русском музее","Но ведь я забуду, как в русском музее
Мы ловили девятый вал,
Как я проснулся мокрый,
А ты меня одевал,
Как читали Пришвина,
Как искали в атласе полюса,
Как ты мне объяснял, почему на небе
Такая белая полоса
За любым самолетом,
Как подарил мне
Увеличительное стекло..."
Женя Беркович,"Ничего, отвечает дед,","Ничего, отвечает дед,
Исчезая.
Тебе ведь и это не помогло."
Марина Бородицкая,"Нет, Иов так и не возроптал.","Нет, Иов так и не возроптал.
И Бог его исцелил и дал
богатство, скот и новых детей:
семерых сыновей
и трех дочерей,
как раньше. Только других, ну да.
Бог не был женщиной.
Никогда."
Марина Бородицкая,"Господи, приглядись хорошенько, если надо - прищурься:","Господи, приглядись хорошенько, если надо - прищурься:
здесь написано «ДЕТИ» на асфальте, на крыше, на поверхности шара,
очень крупные буквы. Дети, Господи, здесь."
Марина Бородицкая,"Вот дом, который разрушил «Град»","Вот дом, который разрушил «Град», а это люди в темном подвале, которым взрывы спать не давали в доме, который разрушил «Град».

А это
могучие краны подъемные, они растащили бы глыбы огромные,
чтобы добраться к людям в подвале, которым давно уже пить не давали в доме, который разрушил «Град».

А это
злые ракеты летучие, они растерзают краны могучие,
не дав им добраться к людям в подвале, которым давно дышать не давали в доме, который разрушил «Град».

А это
веселый один человечек, что злыми ракетами город увечит,
чтоб не приехали краны подъемные, не растащили бы глыбы огромные,
чтобы добраться к людям в подвале, которые, впрочем, живы едва ли в доме, который разрушил «Град».

А вот
петушок на небесной спице:
он еще спит, но ему уже снится один человечек..."
Мария Ботева,сохрани мою бедную речь,"сохрани мою бедную речь
как тэикстэ а может быть как ворд
как бедной рифмы тень
как пену к слову жечь
как дым во рту
как приговор."
Мария Ботева,речь как река не спит.,"речь как река не спит.
сейчас под белым светом
проснется лед затопит берега
придет вода холодная и злая
уже сейчас повыше сапога.
открой блокнот на месте стой не надо
идти опасно громко лед трещит."
Мария Ботева,послушай лед трещит.,"послушай лед трещит.
ты ищешь рифму к слову
которого нельзя произносить
страна вина видна одна.
одна ли
война пройдет
пройдет ли насовсем
эту тихую речь сохранишь ли
зачем"
Мария Ботева,мама на каком языке говорит этот дядя?,"мама на каком языке говорит этот дядя?
мама неправда это чужой язык.
наш язык для нас
обычных людей в обычной одежде
посмотри на него
он в какой-то военной форме.
зачем они пришли мама?
почему в дядю юру стреляли?
он больше не встанет правда
я знаю он больше не встанет
скажи а солдат точно тоже умрет?
что мы с ним сделаем мама
когда он тоже умрет?
мы раскроем ему его рот
мы посмотрим какой в нем язык
он не скажет нам ничего больше
ни на каком языке мама
звучит одинаково смерть"
Мария Ботева,отремонтировала нож,"отремонтировала нож
а он снова сломался
отремонтировала нож
а он снова сломался
починили нос
а его снова разбили
вылечили ковид
а опять волна новая
выиграли войну
и новую начали
проиграли войну
и новую начали
не было никогда
а опять начали
не было карусели
но вот построили кружимся"
Мария Ботева,я никого не хочу победить,"я
никого
не хочу
победить
я
ни с кем
не хочу
воевать"
Мария Ботева,еден таг едес маль,"еден таг едес маль
каждый день каждый раз
открывая словарь
повторяй
не болит голова
от бескрайнего повторения
так и выучишь этот язык мира"
Мария Ботева,я ни с кем не хочу воевать,"я
ни с кем
не хочу воевать
я
никого
не хочу
победить
я
никогда
больше"
Мария Ботева,где я была последние две недели,"где я была последние две недели
на этих неделях была солнечная погода
снег немного растаял даже были подобья ручьев
потом наступили морозы и все заледенело
я ходила по этим улицам в самом начале этих недель
вышла вечером показать что мне все это как сказать
с этим всем надо кончать зачем было начинать этот ад
но на площади почти не было тех кто с этим согласен
и тех задерживали полицейские
на лобовые стекла автобусов и троллейбусов наклеены буквы из чужого алфавита
буквы похожие на свастику такие специальные буквы
которые говорят мы не бросаем ничего своего
не признаем своим никого не бережем своих
и мне приходилось проехаться в таком троллейбусе
про последние две недели как будто бы не приходится говорить
все знают эти черные дни эти чермные дни
про дни говорить говорить говорить
но слова ничего не скажут слова никого не спасут
они давно не справляются все эти недели
они все эти недели они ничего не значили
моя речь кончается"
Мария Ботева,мне хочется напоследок сказать одну фразу которая не относится к тому о чем я только что говорила,"мне хочется напоследок сказать одну фразу которая не относится к тому о чем я только что говорила
это просто красивая фраза откуда она взялась посреди чермных дней неизвестно
мы птицы усталые птицы"
Мария Ботева,вот тебе мое сердце море,"вот тебе мое сердце море.
вот тебе мое сердце река.
вот тебе мое сердце лодка.
я пишу к вам издалека.
я пишу к вам в черное утро.
они все теперь так черны что мы прячемся стоя на месте
словно будем так сохранены и подвернуты как рукава
чтобы нас не затронуло бездной
словно жизнь наша не дешева
словно наша жизнь что-то стоит.
я пишу к вам а воздух наполнен элетричеством и тоской
никакие слова и буквы никому не вернут покой.
никакие слова и буквы.
никогда никогда никогда."
Мария Ботева,мама я веду себя хорошо,"мама я веду себя хорошо
никуда не лезу как ты просила
ни с кем незнакомым не говорю
от волков шарахаюсь
а они понимаешь ли
все равно
из тени обратно в полдень
из тени на опушку выходят
говорят привет тебе
где твоя красная шапочка
где твоя рыже-черная ленточка
где твое самосознание
читала ли ты конституцию
или только войну и мир
и уводят от бабушки дальше в лес
а чем дальше лес
ты же знаешь
тем злее и злее
темней холодней
и я уже не пойду
этим летом
со всеми лесной дорогой
в который раз
никуда не полезу
ни с кем говорить не стану
на автобусе молча уеду
от волков
от шапочек ленточек конституции
последнего слова"
Мария Ботева,ночью кто-то кричит слышишь,"ночью кто-то кричит слышишь
там в гаражах
там на железной дороге
ночью собаки лают
с ними гуляют так поздно знаешь
там у железной дороги
где мы когда-то
впрочем давно уже нет
и не станем теперь об этом
чайка кричит летит от реки помнишь
мы говорили
давно говорили о том что
только кажется будто ночи
созданы чтобы все спали
кроме хищников в джунглях
и партизан смелых
а на самом деле
ночью попробуй спрячься
поезд идет
колеса стучат по рельсам
вагоны забиты вусмерть
нечем дышать
и свет не включить опасно
могут попасть насмерть
приходится ехать на ощупь знаешь
только если дорога
не стоит жизни
а стоит денег
можно включать свет
говорить и громко смеяться
и если ты слышишь
как ночью кто-то кричит
там на железной дороге
где лают собаки
и чайки кричат рьяно
значит живешь
на краю у хрупкого
хрупкого мира"
Наталия Волкова,"Доктор, доктор, мне хана","Доктор, доктор, мне хана,
У меня болит страна.
Нарывает там война.
Не одна.
Дайте антидепрессант,
Пусть домой идет десант,
И пехоту тоже в сад
Или ад.
Глубоко сидит вина,
Высоко висит луна,
Пропасть слишком холодна.
И без дна."
Наталия Волкова,"«С нами Бог», но с нами ли","«С нами Бог», но с нами ли
Или там, где соль земли,
Там, где длинной вереницей
От снарядов люди шли,
Кто с собакой, кто с котом,
Кто с котомкой, бросив дом...
«С нами Бог», но где он был,
Где стреляют или тыл,
Пролетал ли над убитым,
Невесом и белокрыл?
Умирал в который раз
С нами вместе.
Или в нас?
Возликует херувим:
«С нами Бог».
Но мы не с Ним."
Наталия Волкова,"Я книгу пишу, но не знаю, кто будет читать.","Я книгу пишу, но не знаю, кто будет читать.
Сажаю росток, только кто будет им любоваться?
Детей обнимаю, как новозаветная мать,
Не зная, куда мне от плача Рахили деваться.
Мне снился пожар, и такая кромешная тьма
Сгущалась над Широм, над маленьким выжженным Широм,
А жители просто бежали, сходили с ума,
И черная метка грибом поднималась над миром.
И я просыпаюсь, встаю, поливаю росток,
Собаку кормлю и пишу свою странную книгу,
Окно отворяю, молитву шепчу на восток,
Алеет заря, сохраняя в сюжете интригу."
Наталия Волкова,Написано: «В начале было слово».,"Написано: «В начале было слово».
А вот теперь закончились слова,
Когда все небо огненно-лилово
И кровью перепачкана трава,
Когда опять, в который раз по счету
Христа распяли, заново казня,
Снаряд пустив в Великую субботу
И на Одессу рухнул шквал огня.
Слова убиты в этом мире тонком.
Есть только боль, страдание и стыд.
Колясочка с трехмесячным ребенком
По лестнице Потемкинской летит."
Наталия Волкова,Можно привыкнуть к дождям,"Можно привыкнуть к дождям
И нашествию гроз,
К зубу больному
И пальцам, застывшим в мороз,
И к одиночеству,
И к надоевшим гостям,
К запахам, бедности,
Даже к плохим новостям.
Можно привыкнуть к тоске
И чужой стороне...
Самое страшное
Это привыкнуть к войне."
Наталия Волкова,Если не знать новостей,"Если не знать новостей, не смотреть в окно,
Вроде неплохо все, и можно жить,
Если ходить к капюшоне и длинном плаще,
В темных очках и в маске, то ничего.
Если наушники вставить, врубить хард рок,
Или беруши в уши и - тишина,
Если зажмуриться крепко, то как-нибудь,
Даже уже непонятно, где день, где ночь.
Можно еще и дыхание задержать,
Кляпом заткнуть себе рот, зажимая нос,
И заморозить сердце. И можно жить.
И ничего, что выйдет в итоге смерть."
Инна Домрачева,Завтра будет? Вот и я пока не знаю.,"Завтра будет? Вот и я пока не знаю.
Окаянным так и нет исхода дням.
Очень страшным получается, родная,
Это наше возвращение к корням.
С плачем: «Родненький, ты только будь живой!»
Отойдут слова «абьюз» и «фемповестка»,
Так внушительно звучавшие и веско,
И останется утробный бабий вой."
Инна Домрачева,"Мы поспорим, если доживем.","Мы поспорим, если доживем.
Сядем в тихом скверике вдвоем,
Там, где ни инфарктов и ни пуль.
Будет изнурительный июль
В кисее удушливой жары.
«Два пломбира, будьте так добры», -
Скажешь продавщице. Из ларька
Вынырнет прохладная рука
И подаст клубничное в фольге,
И обратно скроется в ларьке.
Я скажу: «Какой же ты дурак!»
Ты тогда обидишься: «Ах, так?!»
Будет пух стелиться и кружить.
Будет.
Будет.
Только бы дожить."
А.В. Суворов,"Судьба махнула рядышком, А в общем - повезло:","Судьба махнула рядышком, А в общем - повезло:
Лошадке вовсе ядрышком
Полмордочки снесло.
Вот так, по-скоморошьему, -
О боли и войне,
И я не верю прошлому,
А будущее - мне.
Завидую по-доброму
Не помнящим родства.
На статусы разобраны,
Как срубы - на дрова
Великие, безликие...
Кривая, вывози!
По локоть в землянике я
И до колен в грязи.
Как просто было, верите,
В священной правоте
Сказать, что эти - нелюди,
Сказать, что люди - те.
Чтоб сердце бы разжалось и
Завыло нараспев...
А я стою, от жалости
И боли онемев."
А.В. Суворов,"Мы не пытаемся сравнивать, упаси Бог, однако когда у вас - атака, у нас - паническая атака.","Мы не пытаемся сравнивать, упаси Бог, однако когда у вас - атака, у нас - паническая атака.
Вы вздрагиваете во время налета, а мы - во время работы строительного молота.
Ваше небо расколото, но и наше небо расколото.
Просто это не так заметно.
От моего дома до входа в метро 2,6 километра.
Раньше меня это не интересовало.
Но в такие времена, как теперь, хочется знать скорость ветра и марку стали у приводного вала.
Бессильные пыльные слезы из глаз, сердечного ритма тамтам.
И каждый снаряд, попадающий в вас, опять рикошетит по нам.
12.03"
А.В. Суворов,"Какую улыбку, парень, Сегодня закрыла тень...","Какую улыбку, парень, Сегодня закрыла тень...
А что бы сделал Гагарин?
Я думаю каждый день.
Искусственно мир состарен
На годы, помилуй Бог.
А что бы сделал Гагарин?
Уехал? Да ну, не мог.
Их бреют, чтобы случайно
Прицел не закрыла прядь.
А что бы сделал Гагарин?
Присяга, присяга, ...
И кубики черных развалин
Посыпались вдалеке.
А что бы сделал Гагарин?
Не вышел бы из пике.
28.03"
А.В. Суворов,"Я высплюсь когда-то позже. Сказать верней,","Я высплюсь когда-то позже. Сказать верней,
Когда от кошмаров останутся документы.
Мне снятся две тени. На каждой из двух теней
(Умножить) по две запасных пулеметных ленты.

Колонна идет бесшумно, молчит навзрыд.
Орфей пробегает мимо, и Лот - впритирку.
Мне снятся две тени в тельняшках.
Одна говорит: «Я вижу, твой правнук заехал-таки в Ахтырку»."
А.В. Суворов,Зачем я добровольно лезу в ад?,"Зачем я добровольно лезу в ад?
Зачем ловлю дымящееся слово?
Зачем читаю «фейки» про солдат,
Которые «не делали такого»?

Как мертвую зовет ребенок мать
И как молчит, осипнув и немея.
Нет. Нет. Я не хочу об этом знать.
Но я такого права не имею."
А.В. Суворов,"Через три недели мы перестали надеяться, что это сон.","Через три недели мы перестали надеяться, что это сон.
Мы привыкли к цветным фотографиям разрушенных городов и трупам в кроссовках, а не в кирзовых сапогах.
Мы разучились просыпаться от кошмаров - и явь не лучше.
Я не хочу помнить эти фото. Только одно.
Томик Сетон-Томпсона (на русском)
у дверцы расстрелянного автомобиля.
Через пять недель военные журналисты
толпой восторженно фотографировали кота.
Господи, живой кот! Живой кот среди мертвой военной техники.
В учебниках психологии это называется «травма свидетеля».
Как иначе (сейчас страшно сказать «по-русски»)
назвать чувство, когда у тебя все хорошо,
но ты не сможешь дышать, пока это не прекратится?"
Геннадий Каневский,"не хладен, не горяч, а только тепел (да, через «е»), стою перед окном и как во сне, я вижу прах и пепел.","не хладен, не горяч, а только тепел (да, через «е»), стою перед окном и как во сне, я вижу прах и пепел.

панельный, наспех выстроенный дом напротив - оседает и клубится, нутром наружу вывернув объем.

пузырятся и лопаются лица, взбухает волдырями гастроном и сквер соседний, улица дымится,

и пленку греет киноаппарат, и пламя - пожирает город-сад и замирает в незаметном росте.

так, медлен, жёсток и необъясним приходит день войны и плавит кости, и наконец я плавлюсь вместе с ним."
Геннадий Каневский,мне прислали фото,"мне прислали фото
разбитого дома без окон
мне написали
лучше б ты сдох там
я бывал в этом доме
читал и слушал стихи
говорил спасибо
питался
добытой и приготовленной
самою хозяйкою
рыбой
по канатке
над широкой долиной
ездил гулять
в парк культуры старинный
хлеб еще есть дня на три
вода вытекает из крана
копится где-то внутри
кровь умиранья
09.03"
Геннадий Каневский,с дедом гуляли,"с дедом гуляли
по району
мне было лет пять
дед рассказывал
про семью
заводского друга
«им повезло:
дали квартиру
в доме что строили
пленные немцы
они умели
строить»"
Геннадий Каневский,тем кто поселится,"тем кто поселится
в домах
что будут построены
нашими пленными
на месте развалин
не повезет
мы не умеем строить
лишь разрушать"
Геннадий Каневский,я,"я
открываю окно
город
делает вид
что это москва
солнце
делает вид
что светит
здания
что стоят
время
что движется
люди
делают вид
что ничего
не происходит"
Геннадий Каневский,ЭТОТ Ветер,"ЭТОТ Ветер
кружит на месте
пес руин
дервиш окраин"
Геннадий Каневский,ЭТОТ ЗВук,"ЭТОТ ЗВук
становится
невыносимым
но говорят
и к нему привыкаешь"
Геннадий Каневский,этот,"этот
или тот свет
стремительно
приближается
к точке на карте
где ты"
Геннадий Каневский,эта тьма,"эта тьма
она ползет
по той же карте
по-пластунски"
Геннадий Каневский,эта метафора,"эта метафора
ничего не может
но пытается петь
пытается плакать"
Геннадий Каневский,эта земля,"эта земля
лежит у дороги
уже мертвая
но еще улыбается"
Геннадий Каневский,"разрушены дома, и грянул срок. и далеко на запад и восток","разрушены дома, и грянул срок. и далеко на запад и восток
по гоголеву слову видно стало.
стучит копытом по хребту карпат
огромный конь, что черен и крылат,
и всадник опустил свое забрало.

не спрятаться, дрожа, под одеяло.
лишь прорасти сквозь бесконечный ад.

я в умани. не знаю ничего.
у цадика. я на дворе его
по пояс врыт в расплавленную землю,
и слову заскорузлому не внемлю."
Геннадий Каневский,"- мама, что такое «настоящий»?","- мама, что такое «настоящий»?
- настающий.

гибелью грозящий.
реющий, настойчивый, насущный.
лающий, недобрый,
чудищу подобный,
вещий и подробный.

- я хотел бы быть ненастоящим.

легким и скользящим.
хрупким и поверхностным. скорлупкой.
камышовой дудкой.
слышишь, дую в выдолбленный пищик
арию из оперы не-нищих,
трехрублевой оперы навеки.
прикрываю веки.
я - полмира, шелуха и хрящик.
я ненастоящий."
Геннадий Каневский,несвятые святые,"несвятые святые
в нероссийской россии
не по-русски - нерусски
говорили со мной:

- почитай из псалтыри
- наливай по одной

незаконный оконный
на неречку-неполе
вид невидный сначала
а потом ничего

- посади его в поезд
- отбери у него:

все ножи и заточки
все тупые предметы
все взрывные устройства
все патроны-картечь

- застегни ему землю
- положи ему речь"
Геннадий Каневский,"напиши, как приходило слепым огнем,","напиши, как приходило слепым огнем,
как лепили голос, ему подбирая слово,
как летали, взявшись за руки,
под окном, доставая ключи и их убирая снова."
Геннадий Каневский,"подойди ко мне. нас ждет, отложив трубу,","подойди ко мне. нас ждет, отложив трубу,
чернокожий ангел джаза, покорный ритму.
я тебя неуклюже в объятья свои сгребу,
твоего дыханья каплю, робея, выпью."
Геннадий Каневский,после взрыва опять весна. оседает пыль.,"после взрыва опять весна. оседает пыль.
все что было внизу, сместилось куда-то выше.
лишь одна рука (тут облик когда-то был)
по привычке к тексту - пишет еще и пишет."
Геннадий Каневский,У мальчиков в камуфляже,"У мальчиков в камуфляже
Не то чтоб богатый выбор
Или прикончат в танке,
Или за дезертирство.
В первом случае, может,
Будет пенсия маме,
Во втором-то уж точно
Один подсолнух сквозь ребра.

Мальчики в камуфляже
Смотрят с небес на землю,
Говорят убитым в обстрелах
(На небе ссор не бывает)
Смотри, вон там моя мама
Пошла купить макароны,
Какой-то я лох, наверно,
Не постарался, не выжил,
А то бы сейчас заработал
На кетчуп и на котлеты..."
Геннадий Каневский,Мне нравится Танька,"Мне нравится Танька, потому что у Таньки голос,
Мы бы с ней спели, так всех бы переорали.
А нас в школе учили, что будем летать в космос,
И не соврали, почти совсем не соврали.

Да, я плохо учился в школе назло этой вражине
Марь Сергевне, путал время с пространством.
Только, сдается, теперь и это не важно.
Космос кончается. Долетели. Господи, здравствуй."
Геннадий Каневский,Расцветает новая наша жизнь.,"Расцветает новая наша жизнь.
Одни уезжают, другие пишут «держись»,
Третьи кричат «где ты был восемь лет назад».
Я учусь смотреть этой жизни в глаза."
Геннадий Каневский,Ехал князь на белом своем коне,"Ехал князь на белом своем коне,
Ехал князь, мечтал о большой войне,
Примерял венец, умами овладевал,
Генералиссимусом еще не бывал."
Геннадий Каневский,"О причинах твердят мудрецы, о врагах толпа","О причинах твердят мудрецы, о врагах толпа,
Но в одном едины - подорожает крупа,
А когда не станет даже и той крупы,
Помоги нам Боже не стать едой для толпы."
Геннадий Каневский,А у князя война подрастает в дому,"А у князя война подрастает в дому,
Умилительны ручки-ножки войны ему,
Про победу он ей поет, про благую цель,
И урановых птичек сажает на колыбель."
Геннадий Каневский,Повседневным кошмаром пытается стать тщета,"Повседневным кошмаром пытается стать тщета,
Нет ни старым, ни малым ни плаща, ни щита,
Бред сюжета - дорогу в каменные века
Охраняют космические войска."
Геннадий Каневский,"Думал князь, что взял войну сиротой","Думал князь, что взял войну сиротой,
А война семью позвала к нему на постой,
Смерть, чума и голод пахарей и солдат
Съели, а теперь на князя глядят."
Геннадий Каневский,"Я не знаю, что с нами будет и будет ли","Я не знаю, что с нами будет и будет ли,
Все надежды на что-то где-то теперь вдали,
А пока в нашем доме, сдуревшем от новостей,
Брат мой, даун, читает «Евангелие для детей»."
Геннадий Каневский,"Машка живет... и слава Те, Господи, что до сих пор живет","Машка живет... и слава Те, Господи, что до сих пор живет,
Может, в столичной Новоордынке - бывший город Москва,
Может, в Оттаве, где каждую зиму такой сверкающий лед,
Может быть, в Алматы, где полгода стоит сухая трава.
Может быть, в солнечном Сан-Палермо - бриз, океан, волна,
Рай рыбакам, покой старикам, детворе - золотое дно.
Машка, конечно, старая дура, но помнит - была война,
Правда, очень давно, и слава Те, Господи, что давно.
Но...
Спрятан в сумочке телефон с довоенными номерами,
Лучшее место от медсестер - надежный добрый клозет,
Машка каждый вечер звонит в Мариуполь - папе и маме,
Только связи все нет.
Связи все нет.
21.03"
Геннадий Каневский,Мариупольская колыбельная,"Спи, котик Йося, оставленный в Мариуполе,
В большом, черном доме, когда-то живом - страшно сказать.
Война и тебя сосчитала, рыженького и глупого,
Спи, маленький, спи - не мучайся больше, не открывай глаза.
Спите, мальчики и девочки, бабушки и дедушки,
Дяденьки и тетеньки, не вернувшиеся назад,
Вышедшие на минуточку из подвала, пошедшие за хлебушком,
Перечеркнутые снарядами. Спите, ангелы, не открывайте глаза.
Спите и вы, пришлые злые солдатики, мамкино горе,
Безголовое мясо казарм.
Спите крепко. Пока нету вас в этом хоре
Воющей смерти, кто-то спасется.
Не открывайте глаза, подольше не открывайте глаза.
Спите, самолеты, зенитки и танчики,
Заберите в сны механический свой азарт,
И заодно
Убаюкайте из железной коробки недоброго мальчика,
Пусть он уже никогда не откроет глаза.
27.03"
Геннадий Каневский,Вторая мариупольская колыбельная,"Ангелы ходят на цыпочках, снуют на цыпочках,
Ангелы не знают силы тяжести, притяженья земли,
Той земли, что взяла и засыпала, с головою засыпала,
Из-под которой достать не смогли.

Ангелы говорят, мы здесь волонтерами, поднебесный первый,
Хотите кофе, подлить молока?
Посмотрите, не бойтесь, - уже ни сосудов, ни нервов,
Совершенно целы ваша нога, ваша рука.

А над рукой, повыше, ну, что тут теперь поделаешь,
Не дергайте, говорят, будет больно, оно приросло,
Да, конечно, если хотите, можно не белое,
Только убрать не получится - ваше крыло.

А хотите пробный полет над райскими нивами?
Не хотите? Давайте потом, когда перестанет трясти.
Что здесь делать? Лучше всего получается быть счастливыми.
Ой, простите... простите... простите... прости... прости...
А, хотите, мы вам вырастим дерево? Настоящее дерево,
С гамаком, как у бабушки во дворе?
Покачаетесь? Кошка нет, кошка через неделю еще,
А пес через десять лет, его будут беречь.

Ну, конечно, вы не готовые, совсем не готовые,
Так ни с людьми нельзя, и ни с кем вообще,
Но хотите дерево? Оно будет как старое, хоть и новое,
И, быть может, каких-то еще знакомых вещей?

Чтобы ночь и поспать? С утра все выглядит проще.
Пригасить вам звезды? Одеяло? Может, кто-то озяб?
Ангелы оставляют дежурных и уходят рыдать в небесные рощи,
Потому что нельзя так. Ни с людьми, ни с ангелами, ни с кем нельзя."
Геннадий Каневский,"А у нас во дворе есть акации, липы и горка","А у нас во дворе есть акации, липы и горка,
Одуванчики в мае цветут - золотые, но горькие,
На акациях будут свистульки, на клумбе глицинии,
И качели на полное солнце - скрипящие, синие.
Я летаю на них и кричу так, что окна звенят.
Леська из тридцать пятой летает после меня.

Эта толстая ветка на липе - такая манящая,
Видно Леськин балкон и цветочные ящики,
Видно землю внизу далеко-вдалеке,
От липучей коры отпечатался след на щеке.
И колени, и локти изгвазданы травами сочными.
Посмотри, я сегодня нашла этот камень в песочнице,
А за домом огромный-огромный осколок стекла,
И жемчужную бусину бабушка так отдала.

В нашем тайном углу, где кудрявится тень под акацией
Ямка, фантик, стекло - да прекрати ты толкаться,
С Леськой из тридцать пятой мы закопаны здесь - во дворе,
Как и наш прошлогодний секрет."
