author,title,text
Светлана КОНЕВА,Жовто-блакитное небо засмалено дымом - черно,"Жовто-блакитное небо засмалено дымом - черно,
Алым залито, и вместо рассвета - закат.
Ты не выглядывай вечером из любопытства в окно,
Ведь неизвестно в чьих будет руках автомат.
Тенью могильной накрыло почти половину страны.
Предали память и пишут хулу на святом.
За баррикадами смутно-знакомые знаки видны.
Кровь уже льётся, но чья? И что будет потом?
Правда и кривда, мешаясь, смертельный ведут хоровод.
Кровь, запекаясь, становится, словно земля.
Жовто-блакитное скоро коричнево-чёрным зальёт.
Тень душегубца и встанет тогда у руля.
Этот реванш дожидалась она уже семьдесят лет,
Призраком рея над бритой тупою толпой.
Вот дождалась - воскресили, застила опять белый свет.
Справится кто с силой тёмной, с проклятой ордой?...
Братья и сёстры..."
Светлана КОНЕВА,"Вздымает ветер времени и пыль, и пепел вихрями","Вздымает ветер времени и пыль, и пепел вихрями,
Истории страницами играет в книге жизненной,
Листает вспять издание и шепчет нам по тихому:
Всё это было ранее, пускай с иной Отчизною..."
Светлана КОНЕВА,"Всё было, проходили мы: ругательства, предательства,","Всё было, проходили мы: ругательства, предательства,
Наветами, запретами и пасквилями сытые,
Живём. А что осталось нам? Несём, как обязательство,
Жизнь, вопреки вот этому, покуда не убитые.
Легко ли быть победною? Легко ли быть великою?
Тогда и строже спросится, и зависти прибавится.
Ах, Родина заветная! Россия многоликая!
Стезёю мироносицы страдать тебе и славиться.
Всё вынесешь. Не сможешь ты кривить душою славною.
Грязь льют враги, но выпачкать твой лик она не властная.
Изменишься? Всё может быть... Но не изменишь главному:
Была ты, есть и будешь ты для мира - зорька ясная.
Вновь вопреки страданиям, огульной лжи и подлости,
Тебе одной от гибели спасать всё человечество.
Но живы мы надеждою, что для печальной повести
Финал счастливый Господом прописан в бесконечности..."
Светлана КОНЕВА,"Кто там плачет, что Богом забытая,","Кто там плачет, что Богом забытая,
Кто там ноет ""ничто не сбылось...""?
Русь, слезами и кровью омытая,
Ныне вновь подымается в рост.
Собираем мы рать ясноокую,
Копим силы под праведный груз.
Кто там лепит эпитет ""убогая""?
Да! У Бога в любимицах Русь!
Ведь любовь не слащавое месиво,
А тернистый неистовый путь.
Нам и горько, и трудно, и весело,
И назад уже не повернуть.
Осенённые истинной верою,
Да с надеждой, что греет, как мать,
Мы идём, и обыденной мерою
Силу нашей души не объять.
Мы дорогой прямою свободною
К общей цели мечтаем дойти,
Мы лелеем мечту благородную
От наветов Отчизну спасти,
Укрепить рубежи наши прежние,
Утвердить наше слово и мысль,
И с любовью, да с верой, с надеждою
Устремиться в прекрасную высь!"
Светлана КОНЕВА,Что нас ждёт? Где наш путь остановится?,"Что нас ждёт? Где наш путь остановится?
Лишь подсказку нам время даёт:
Русь покорная - это покойница.
Русь живая колен не согнёт!
Не потупит свой взор ясноокая,
Не уступит ни мыслей, ни чувств.
Кто там лепит эпитет ""убогая""?! 
Да! У Бога в любимицах Русь!"
Сергей КРЮКОВ,"Гранями стёртыми, лживыми блесками ваша корона жива.","Гранями стёртыми, лживыми блесками ваша корона жива.
Будь же ты проклята, кровь королевская перестарелого льва!

Проклята будь и стервятников нация,
вновь насаждённая львом, стёршая древние цивилизации
на континенте живом!

Вам, никогда не сражавшимся с Правдою,
Русский народ не стереть.
Сколь бы ни пыжились, здесь, за Непрядвою,
вам не по силам Медведь!"
Сергей КРЮКОВ,БРАТЬЯ,"Когда скомандуют: «В ружьё!» в кулак собравши волю,
жену оставлю и жильё, готовый к вечной боли,
душой готовый убывать...

А что мне остаётся?! Заблудших братьев убивать
конечно же - придётся.

Не я нарушил их житьё и с женщинами дрался,
не я за сало и шмотьё врагам Руси продался..."
Сергей КРЮКОВ,"Как многим видеть хочется во сне, Что ты, Россия, сгинула в войне...","Как многим видеть хочется во сне,
Что ты, Россия, сгинула в войне...
Припоминать приходится опять
Бесстрастную науку - побеждать.

Опять страстей проплачен бурный пир.
Безжалостен и беспринципен мир,
О, не бросайте в очаги страстей
Хотя бы души хрупкие детей!"
Сергей КРЮКОВ,"Уравнивает смерть людей в правах, а подвиги уравнивают - в званьях.","Уравнивает смерть людей в правах, а подвиги уравнивают - в званьях.
Кошмар вокруг, смятенье - в головах,
и рушатся законы мирозданья.

На прежние законы - наплевать!
Не будет НАТО - силы гегемоном.
Святая Русь умеет воевать,
отождествляя мужество с Законом.

Вы думаете, этот героизм солдат Руси - сражение за братьев?
Да, это так, но сквозь кристаллы призм
безмерно шире новый подвиг ратный.

Мы бьёмся за украинских людей,
за их свободу от нацистской клики,
а против нас сражается Злодей
имперский Запад, обнаживший лики."
Валерий ЛАТЫНИН,ХИМЕРА,"Над Украиной - свастика Бандеры.
Всё больше крови «западенцы» льют.
Нелепая майданная химера
Являет суть зловещую свою -
Искоренять дух русичей навеки
И Западу ботинки лобызать,
Чтоб стадные моральные калеки
Не вспоминали собственную мать.
Зачем хранить семейные устои, Историей и верой дорожить?
Прошедшее ни доллара не стоит.
Забвение - накормит, может быть?
Пьянит химеру запах русской крови, Предательство сознание мутит.
Святой Руси вставать на бой не внове,
Даст Бог, и в этой битве победит!"
Валерий ЛАТЫНИН,НЮРНБЕРГ ЖДЁТ,"Где бы ни запрятался лукавый, Бог его и под землёй найдёт.
Так и хунту за майдан кровавый
Трибунал нюрнбергский вскоре ждёт.
И какие б силы ни стояли
У авантюристов за спиной,"
Валерий ЛАТЫНИН,На небесной пишется скрижали Летопись истории земной.,"На небесной пишется скрижали Летопись истории земной.

Будет суд! Неотвратима кара
И народа, и небесных сил
За устройство бойни и пожара
В колыбели Киевской Руси!"
Валерий ЛАТЫНИН,"Всего-то - выслушать людей,","Всего-то - выслушать людей,
А не давить военной силой,
Ума «вождям от площадей»
Для диалога не хватило!

Когда тебя пинают в зад
Советники из Вашингтона,
Ты - не политик, а - снаряд,
Летящий по чужим законам.

Распахана войной земля,
В неё ложится смерти семя.
Народ - соборная семья
На Украине предан всеми,

Стяжавшими на трупах власть
Во имя западной кормушки.
Добыть свободу иль пропасть
Советуют Донбассу пушки.

Когда заклинило вождей,
Как жить, народ без них решает
И будущность своих детей
По праву жизни выбирает!"
Валерий ЛАТЫНИН,Памяти Героя России и ДНР Владимира Жоги,"Памяти Героя России и ДНР
Владимира Жоги
Не знал предназначенья своего...
Стратегом постмайданная эпоха
Без академий сделала его.
Мальчишка, не служивший в «збройных силах»,"
Валерий ЛАТЫНИН,Родной землёй был призван в ратный строй,"Родной землёй был призван в ратный строй,
Его любовь к Донбассу научила
Премудростям работы боевой.
Он стал душой и сердцем разведбата,
Победно в бой своих «спартанцев» вёл,
Чтоб край родной, как в славном сорок пятом,
Для мирной жизни вновь покой обрёл.

Командовал без паники и страха,
Унынья и усталости не знал,
И, презирая смерть, под Волновахой
Отважно выход женщин прикрывал.

У «правосеков» свой критерий чести
Им дела нет до женщин и детей,
Отравлены они желаньем мести,
И ненависть день ото дня сильней.

Их ненависть по беженцам стреляла,
А «Воха» вёл из-под огня людей...
И смерть десятки женщин миновала
Комбат их жизнью защитил своей.

Скорбит Донбасс и вместе с ним Россия
О том, что славный командир убит,
Но образ Жоги укрепляет силы
И воинские души единит!"
Валерий ЛАТЫНИН,Кто дом свой собственный поджёг,"Кто дом свой собственный поджёг,
Останется на пепелище
Таков безумия итог,
А Киев виноватых ищет.

В том, что дома вокруг горят
И вся земля огнём объята,
Виновен новый Герострат!
И нечего кивать на брата."
Валерий ЛАТЫНИН,"И удавку, в которой повиснет, Для фашистов готовит сама!","И удавку, в которой повиснет,
Для фашистов готовит сама!

Неужели же там не осталось
Никого, кто осудит фашизм,
И Европа опять оказалась
Неспособной бороться за жизнь?"
Валерий ЛАТЫНИН,На обломках сталинской системы,"На обломках сталинской системы
Глобалисты строят свой ГУЛАГ.
И сегодня ощущаем все мы,
Как циничен и коварен враг.
Платит он бандитам и фашистам,
Чтоб вперёд на их плечах ползти.
Шар земной мечтают глобалисты
Паутиной НАТО оплести.

И уже им грезится победа,
То, что Третий Рим не устоит.
Но Господь потери все и беды
К новой славе русских обратит!

Так всегда в истории бывало.
Верьте, братья, снова будет так!
Вера нас из праха воскрешала.
Меч Христов вздымайте для атак!"
Валерий ЛАТЫНИН,Чтоб Русь былинная срослась,"Чтоб Русь былинная срослась
Разъединёнными частями,
Пастух Христов - Владимир князь,
Явись сегодня перед нами!

В наследниках согласья нет.
Опять - удельные границы.
И твой отеческий завет
Не помнят правящие лица."
Валерий ЛАТЫНИН,В тяжёлых тучах небосвод.,"В тяжёлых тучах небосвод.
Повсюду рыщут волчьи стаи.
Тобою собранный народ
Разбрёлся всюду и страдает.
Ты Киевскую Русь распас
И создал воинство Христово.
Не оставляй, заблудших, нас
И собери в державу снова!"
Владимир МАКАРЕНКОВ,ДРУГУ ПОЭТУ,"Грозово по земле ветра разносят уханье орудий.
Всё очень важное вчера назавтра в пустяках пребудет.

О, как придумано хитро, входить конём убийства в Трою! Так, приравняв к штыку перо, влекут поэзию на бойню.

Поэт, в стихах не призывай к войне, поэзия влекома весь мир любить, как отчий край. Но не предай родного дома."
Владимир МАКАРЕНКОВ,"И попранный великий русский мир воспрянул и пошёл к народу-брату, спасенье от бандеровской чумы доверив верно русскому солдату.","И попранный великий русский мир воспрянул и пошёл к народу-брату,
спасенье от бандеровской чумы доверив верно русскому солдату.
«Z - за победу!» - краской на броне.
«V - сила в правде», а не в громе пушки.
Чего стесняться и бояться мне?
Какое счастье быть сегодня русским!"
Владимир МАКАРЕНКОВ,Я ЗАЩИЩУ С ОРУЖИЕМ СВОБОДУ!,"Я внук и сын солдата, мой земляк,
Громя фашизм в Европе, в сорок пятом
Установил победный красный флаг
В Берлине над поверженным Рейхстагом.

Я сам пошёл по дедовым стопам
Служить в российской армии народу.
Я никому Россию не отдам!
Я защищу с оружием свободу!

Меня поймут любимая и мать,
Я Родине сердечно дал присягу.
Не нужно мне в бою напоминать
Я сам себе сказал - «Назад ни шагу!»

Мы праведно сражаемся с врагом,
Как русские богатыри в былине.
Несём и словом правды и огнём
Свободу от нацизма Украине."
Владимир МАКАРЕНКОВ,"с позиции весны на мир взирая. И всё боюсь, а вдруг придет война, и страшно, что начнётся мировая.","с позиции весны на мир взирая. И всё боюсь, а вдруг придет война,
и страшно, что начнётся мировая.

Весенних птиц не слышу, только гром в сверканье раскалённого эфира.
Две половины мира бьются лбом и в мире больше нет иллюзий мира.

А между тем тихонько сходит снег, проходит заморозка зимней боли.
Земля с испугом смотрит: «Человек, я так устала от пролитья крови».

На посевную сходятся враги, Надев броню, как смертные наряды.
И вспахивают землю не плуги, А бешеные мины и снаряды."
Владимир МАКАРЕНКОВ,КЛЯТВА,"Есть на земле бескрайняя страна с небесно-синим именем - Россия.
Духовно-православная стена возвышена вокруг, страна - миссия.

Но враг не видит из чужих сторон, когда переливает светом солнце,
что небо - шитый золотом хитон с плеча Георгия Победоносца.

Когда с креста распятия Христа пролилась кровь и потекла наградой прощения в днепровские места, и пропитала их,
то стала правдой вселенской - на земле Святая Русь.

Я сын Руси - со мною не лукавьте в тысячелетье атомном клянусь:
служить неустрашимо русской правде!"
Владимир МАКАРЕНКОВ,ДНЕПРОВСКОЕ ПОСЛАНИЕ,"Память крепко хранит всё, что было вчера.
Недопустим народного горя.
Песня мира летит от истоков Днепра
Белой чайкой до Чёрного моря.

С песней мира летит от Смоленских ворот
Боль моя за тебя, Украина!
Мы с одних берегов, мы - днепровский народ.
Славянин, ты услышь славянина!..

Не по воле славян полыхает война.
Миру - мир! Свят народ-победитель.
Плещут воды Днепра, за волною волна:
«Русь жива! Жив Владимир-святитель!»
С песней мира летит от Смоленских ворот
Боль моя за тебя, Украина!
Мы с одних берегов, мы - днепровский народ.
Славянин, ты услышь славянина!..
Песня мира зовёт к православной любви,
Вспоминает о мудрости княжьей,
О великой земле на славянской крови,
О бесстыжей коварности вражьей.

С песней мира летит от Смоленских ворот
Боль моя за тебя, Украина!
Мы с одних берегов, мы - днепровский народ.
Славянин, ты услышь славянина!.."
Владимир МАКАРЕНКОВ,ГРОМАДНОЕ СЕРДЦЕ,"Снова эти ужасные «бахи»,
Приносящие страшное горе.
И кишки половины собаки
На соседском красивом заборе..."
Александр Морозов,"Слышал здесь я и правду и враки,","Слышал здесь я и правду и враки,
Видел здесь и Христа и Иуду.
Но глаза половины собаки
Я навряд ли когда-то забуду."
Александр Морозов,Саша Морозов огромного роста.,"Саша Морозов огромного роста.
Снайперу в Сашу прицелиться просто.
Просто в громадное сердце попасть.
Замертво просто, не вскрикнув, упасть.
Саша Морозов - казачий полковник,
Враг для «укропов» - заклятый их кровник.
С поезда утром в Смоленске встречаем
Не по-военному с чарками - чаем.
Пуля минула... да как уберечься!
Кровью стрельнуло громадное сердце.
Не отмахнёшься шутливо от факта:
Бронежилетов нет от инфаркта.
Не заживает сердечная рана.
Дома осталась - в Дебальцево - мама.
Ёкает сердце на каждый звонок
Сотовой связи:

- Мама!..
- Сынок!..

Мать!, по Донбассу герой твой горюет.
Строчки рифмует - с врагами воюет.
Сердце обидой и правдой кипит.
Память военная - цепкий магнит.
Что тут поделать, товарищ полковник!
Жадно война свой кровавый подойник
Всё наполняет, всё злее «укропы»,
Всё равнодушнее голос Европы.
Тишь в деревеньке, а слышатся - взрывы,
Видятся: огненно-дымные гривы,
Запечатлённые - в смертной рубахе
Ангел в глазах половины собаки,"
Александр Морозов,Демон с кровавым стальным кулаком,"Демон с кровавым стальным кулаком
Над украинцем и над казаком.
Только ошмётки летят по полям...
Миною лжи разорвало славян."
Александр Морозов,"Провожала мама сына, выйдя на перрон","Провожала мама сына, выйдя на перрон.
На границу с Украиной едет эшелон.

Эх, доехав, быть бы живу всем, кто на контракт после службы по призыву согласиться рад!

На полях - сугробы с метр, смертная тоска и чертовски жуткий ветер, а в лесах - войска.

Ой, ты, мати Украина, ой, ты мати Русь,
возвратите маме сына, а не скорбный груз!"
Николай МИТРОФАНОВ,МОЛИТВА,"Оплывает свеча пред иконкой,
Я молитву творю многократ:
-Будь что будет, - шепчу я в потёмках,
-Бог, храни только наших ребят.

Их не делают трудности злее,
СМИ потерями тщетно пестрят.
Смогут всё они, преодолеют.
Бог, храни только наших ребят.

В спину воют кликуши притворно:
""Ах не надо, ведь нам не простят"".
Их не трогает, дальше упорно...
Бог, храни только наших ребят.
Не они злобы сеяли зёрна,
И пускай все Госдепы грозят.
Но твержу я молитву упорно:
Бог, храни только наших ребят.

Всё сумеют, я верую твёрдо,
Шваль нацистскую доистребят.
И носить ордена будут гордо.
Бог, храни только наших ребят."
Владимир МУССАЛИТИН,Солдат ты или же поэт,"Солдат ты или же поэт.
Мы все заточены на Zet.
Февральский снег в крови и гари.
В Дебальцево нас долго ждали,
Чернигове и Конотопе...
Хэбэ десанта в солёном поте.
Бросок, бросок, ещё бросок.
Прекрасный «нацикам» урок.
Над Киевом российский стяг,
Бессилен в злобе подлый враг.
Но пусть заучит навсегда:
Россия, как гранит крепка,
Своих не бросит никогда.
И эта клятва на века."
Владимир МУССАЛИТИН,"Заскрипели славянские скрепы, Над Донбассом сгущается мрак.","Заскрипели славянские скрепы, Над Донбассом сгущается мрак.
И Донецк, словно Брестскую крепость,
Уничтожить планирует враг.

Свист снаряда и скрежет фугаса
Не погасят сиянье надежд.
Сталинградская битва Донбасса:
Город Сталино-русский рубеж."
Владимир МУССАЛИТИН,С копытами и рожками кумир,"С копытами и рожками кумир
Навязан, но у нас пути иные.
Мы защищаем весь разумный мир
От паранойи и шизофрении.

Тускнеет свет, пустеют закрома,
Но правда у безумных под запретом.
Россия лечит, кто сошёл с ума
Она главрач измученной планеты."
Владимир МУССАЛИТИН,Всё продажно там и бестолково,"Всё продажно там и бестолково
Грохочет в честь бандеровцев салют.
Когда страною управляет клоун,
Сперва смеются, после слёзы льют.

Пришлёт не хлеб, а ящики снарядов
Им кукловод... Но русских не убить!
А наша жизнь для нас не клоунада,
За кровь придётся кровью заплатить."
Владимир МУССАЛИТИН,На границах-ученья. Границы-в дыму.,"На границах-ученья. Границы-в дыму.
Зря надеются-мы не ослабли.
Интервентов не раз мы учили уму-
Наступают на прежние грабли.
Их не раз побеждали! Но снова враги
Возрождают фашизм тихой сапой.
Предки с нами: летят облака, что полки,
Словно армии, тучи-на запад."
Сергей ПАНФЁРОВ,ПАМЯТИ ГЕРОЯ РОССИИ НУРМАГОМЕДА ГАДЖИМАГОМЕДОВА,"Скорбит село Кани, что в Дагестане.
Скорбят Рязань, Донбасс, Махачкала...
Их верный сын
в десантный строй не встанет.
Он в строй Героев
встанет, как скала.
Припомни,
в сорок первом - в сорок пятом, когда нацисты
жгли российский кров, такие вот
геройские ребята
с гранатой шли, с последней, на врагов.

И Сирия таких ребят узнала...
Не мало их, враги, возьмите в толк,
чтобы Россия
к вам не посылала десантно-штурмовой казачий полк.

Наступит мир
(любая боль стихает).
И он наступит, твёрдо верю я.
Нурмагомед
вернётся к нам стихами, и дочкой, что назвали Теймия."
Сергей ПАНФЁРОВ,"И благодарной памятью, и песней, и улицей","И благодарной памятью, и песней, и улицей
в родной Махачкале...
С Героями такими
Русь воскреснет!
И пусть свеча
не гаснет на столе."
Юрий ПОЛЯКОВ,МЫ ИДЁМ,"Даже литр в организм закинув,
Ни в каком горячечном бреду
Я не грезил, что пойдут на Киев
Русские по мартовскому льду.

Но, к одним и тем же автоматам
Примыкая смертные штыки,
Осеняясь нашим общим матом,
Сшиблись братья, а теперь-враги.

Мы идём! И в схватке оголтелой,
Не жалея крови и трудов,
Свастику железом срежем с тела
Матери всех русских городов!"
Сергей ПОРОХОВ,РЕСПУБЛИКАМ ВОИНСКОЙ СЛАВЫ,"Благодарим Донбасс, что ты держался,
Поклон вам, жители Республики Луганской.
К вам помощь шла, но путь с трудом давался
Борьба была упорной, но гигантской.
Россию Новороссия спасала,
Собою от фашистов прикрывала.
Готовилась война на Украине...
Агрессии размах и замыслы узнали
В Кремле. Внезапностью ослабив сход лавины,
Опередив удар врага, атаковали.
Россия Новороссию спасала,
Собою от фашистов прикрывала."
Олег ПОСТНИКОВ,ОПЕРАЦИЯ,"Мы нескоро оправимся
От взаимных обид,
Всё непросто решается,
Когда сердце болит.
Можно лаять в прострации
И бельё ворошить,
Но нужна операция
Без неё не прожить!

Долго охали-ахали,
Но не стали семьёй,
И запахло не пахотой,
А могильной землёй.
Всё опасней дистанция,
Чтобы что-то решить,
И нужна операция
Без неё не прожить!

Были споры напрасными,
Лишь потрачены дни,
Оказалось: мы разные,
А казалось - одни.
Не помогут нотации,
Надо срочно спешить,
И нужна операция
Без неё НЕ ПРОЖИТЬ!"
Олег ПОСТНИКОВ,ПРИКАЗ: РАБОТАТЬ ДО КОНЦА!,"Стылый ветер барабанил в спину,
Обжигал крупинками лицо,
И нас встречала нэнька Украина
Не доброю горилкой, а свинцом.

Двигатели охали натужно,
На бортах белели буквы Z,"
Олег ПОСТНИКОВ,У калитки плакала старушка,"У калитки плакала старушка
И крестила горестно во след.

У войны - особые законы
И без срока давности вины,
Сколько ждали эти терриконы
Шёпота забытой тишины!

Мы пошли вперёд - так было надо,
Дан приказ: работать до конца!
И в висках стучала канонада,
Защищая души и сердца."
Олег ПОСТНИКОВ,ВЕСНА НА ДОНБАССЕ,"На Донбассе пока неспокойно,
И стрельба целый день до темна
Со слезами и острою болью
Прорастает в степи тишина.

В непросеянном небе ""вертушки""
Продолжают с опаской кружить,
И не могут спокойно кукушки
Угадать, сколько каждому жить.

Здесь тревога с закрытым забралом
Рубит судьбы людей, как дрова,
Но уже, попривыкши к подвалам,
Вылезает на свет детвора.

Мы идём по набухшей землице,
Взяв надежду как боезапас,
И светлеют усталые лица
Провожающих взглядами нас.

Мы пока не вернёмся ""до хаты"",
Не обнимем своих матерей,
Чтоб корявое слово ""нацбаты""
Удалить из любых словарей."
Олег ПОСТНИКОВ,С утра в госпитальной палате,"С утра в госпитальной палате
Особо торжественный вид,
И вот на больничном халате
Медаль ""За отвагу"" горит.

Ответ по-военному чёткий,
Без лишних эмоций и слов...
Родимые наши девчонки,
Спасибо вам за пацанов!

Движенья немного неловки,
А только недавней порой
Хватило и сил, и сноровки
Спасать, закрывая собой.

Да, есть для волненья причины,
И губы немного дрожат
Привычно, скорей, для мужчины
Вставать на защиту девчат.

Им в пору пошли бы косички
И с фартуком школьный наряд...
Родимые наши сестрички,
Спасибо за жизни ребят!"
Олег ПОСТНИКОВ,НЕБЕСНЫЕ ВОЛКИ,"Идём над землёю по кромке,
На срезе рассвета и тьмы,
Мы - стая, небесные волки,
Сегодня охотимся МЫ!
В единое слиты по парам
Закон поднебесья таков,
Мы всюду пройдём, и не даром
Боятся небесных волков.

Мы просьбами господа не беспокоим
Эфир к нему нынче закрыт,
По небу идём, как по минному полю,
И тут уже не до молитв.

Работаем без остановки,
Пополнив свой боезапас,
Ребята внизу не из робких,"
Олег ПОСТНИКОВ,Но им трудновато без нас.,"Но им трудновато без нас.
И мы возвращаемся снова,
Идём по макушкам берёз
И гоним врага от родимого дома,
Чтоб не было горя и слёз.

Мы просьбами господа не беспокоим
Эфир к нему нынче закрыт,
По небу идём, как по минному полю,
И тут уже не до молитв."
Олег ПОСТНИКОВ,"Есть память особого рода,","Есть память особого рода,
За совесть она - не за страх:
Берлин сорок пятого года,
Поверженный нами Рейхстаг.

Европа вернулась из плена,
Войне и нацизму конец!
Великое слово ""ПОБЕДА!""
Слилось в миллионах сердец.

В раздавленном логове зверя
Ему возрождения нет!
И мир по наивности верил,
Что сломан фашизму хребет...

Увы, но история смята
Нацизм возрождён и окреп,
И так же, как деды когда-то,
Мы снова форсируем Днепр.

Нас всех оскорбляли публично,
Грозив ""москалей"" растерзать,
А мы возмущались привычно
И в пол опускали глаза.

Назад уже нету дороги,
Решили - и быть посему!
Прикончить нацизм! И в итоге
Не дать возродиться ему!"
Александр ПОТАПОВ,БАЛЛАДА О ТАНКЕ Т-34,"В центре тихого города, в парке Победы,
Вознесённый торжественно на пьедестал,
В память славы отцов, в память подвига дедов
На земле украинской он твёрдо стоял.

В сорок пятом году танк дошёл до Берлина
И закончил свои боевые дела.
Грудь его броневую война опалила
И осколками вражескими посекла.

Залихватски звучали победные песни,
Боевой экипаж был хмелён, но не пьян:
Украинец Петро, Ярмолай из Полесья,
И, конечно, как водится, русский Иван.

Ликовала весна и победная юность.
Смолкнул гул канонады и грохот атак.
Боевые друзья к мирной жизни вернулись,
В монумент превратился израненный танк...

Но история сбилась с дороженьки торной.
Почему, отчего - не узнать, не понять...
Пробудились нацизма кровавые корни,
Объявилась бандеровцев новая рать.

Ядовитая гниль «незалежной Украйны»,
Оборвав память предков, забыв свой исток,
Выполняя приказ закордонный и тайный,
Чёрной силой попёрла на юго-восток.

Города и селения жгли и бомбили,
Силясь жителей мирных огнём «зачищать»...
Как поставить заслон лютой вражеской силе?
Свою землю оружьем каким защищать?"
Александр ПОТАПОВ,Ополченцы-бойцы сняли танк с пьедестала,"Ополченцы-бойцы сняли танк с пьедестала,
Починили мотор, пушку и пулемёт.
Вновь для танка пора боевая настала,
Ожил он, покряхтел и... рванулся вперёд.

Не страшась, как бывало, ни Бога, ни чёрта,
Сквозь разрывы снарядов, натужно гудя,
В бой рвалась легендарная «тридцатьчетвёрка»,
Смертный ужас на новых врагов наводя.

Снова танк-ветеран лихо мчался в атаку,
Оставляя немеркнущий в памяти след,
И наматывал прочно на гусениц траки
Дни и вёрсты былых переходов и лет.
...Если вновь к нам фашистская нечисть полезет,
В бой на танке рванутся, пойдут на таран
Украинец Петро, Ярмолай из Полесья
Да бессмертный наш, сказочный русский Иван!"
Александр ПОТАПОВ,БАЛАДА О ГУМАНИТАРНОМ КОНВОЕ,"Кто с нами судьбою единою связан,
Того не оставим в беде в грозный час.
...Закончив погрузку, взревели КАМАЗы
И тронулись в путь на далёкий Донбасс.

Там люди за землю свою воевали,
Там киевской хунте давали отпор,
Без крова, без пищи в огне бедовали,
Немым небесам посылая укор...

Освоившись с жизнью тревожно-походной
И благословляя земные дела,
Святой Николай, мирликийский Угодник,
Сурово смотрел с ветрового стекла.

В дороге мотор не заглохнул ни разу,
Конвой не продрог на свинцовом ветру,
И с грузом продуктов колонна КАМАЗов
В расстрелянный город вползла поутру.

Вдоль улиц разрушенных люди стояли,
Кто молод и крепок, а кто - чуть живой,"
Александр ПОТАПОВ,"И, слёз не скрывая, платками махали,","И, слёз не скрывая, платками махали,
Приветствуя щедрый российский конвой.

Неужто и впрямь долгожданная милость
С небес снизошла на несчастный народ?
Завидев икону, старушка крестилась,
Молитву шептал её ссохшийся рот...

Над миром развеялось вдруг непогодье,
И вмиг озарились и поле, и лес...
Как будто и вправду спустился Угодник
На грешную землю с высоких небес."
Александр ПОТАПОВ,ВЕСНОЙ В ДОНЕЦКЕ,"Приветливый город, увенчанный славою,
Опять обновил свой зелёный наряд.
И только на клумбах тюльпаны кровавые
О людях, безвинно погибших, скорбят.

Каштаны в цвету - как свечами увешаны,
Акации запах сильнее вдвойне...
И только немой указатель: «Убежище»
Надрывно и горько кричит о войне."
Александр ПОТАПОВ,На Донбассе родился малыш,"На Донбассе родился малыш
В дни, когда там бои проходили,
И слова его первые были:
«Бах», «бабах», позже - «танки» да «тишь».
...Годы катят, как волны в реке.
Говорит он теперь во всю силу:
«Мама», «папа». «победа», «Россия» -
Всё на русском родном языке."
Александр ПОТАПОВ,СМЕРТЬ ГЕРОЯ,"Ну вот и всё...
Прощальный залп салюта
Над свежею могилой прозвучал,
И показалась вечностью минута,
И лёг к венкам обугленный штурвал."
Александр ПОТАПОВ,"Родным про лейтенанта не сказали,","Родным про лейтенанта не сказали,
Где он разбился нынче по весне,
А в огневом, тревожном чужедалье
Зашлась от крика женщина во сне."
Александр ПОТАПОВ,КАТЮША,"Военному фельдшеру Екатерине Ивановой

Кто России душою и помыслом служит,
Тот не знает покоя ни ночью, ни днём.
...Врачевала бойцов военфельдшер Катюша,
Где пылала Украйна нацистским огнём.

Ах, ты, ненька Украйна, что сталось с тобою?
До чего ж отщепенцы тебя довели?
Дымом застлано небо твоё голубое
И под снегом кровавым не видно земли.

Снова русский солдат, как и раньше бывало,
Историческим братьям на помощь пришёл.
Катя свежие раны бойцов бинтовала:

- Потерпи, дорогой, будет всё хорошо... -

Огневые разрывы то громче, то глуше.
Кровь на фронте имеет особенный вес.
И шептали солдаты:

- Спасибо, Катюша,

Ты, как ангел в халате, спустилась с небес... -
Но когда вывозили бойцов с поля боя,
Обстреляли жестоко машину враги.
Ах, Катюша, Катюша, что будет с тобою?
Каждый раненый шепчет в бреду:

- Помоги... -

Помоги, помоги!
А снаряды ложатся
На дорогу всё ближе.
Спасения нет.

- Потерпите, родимые!
- Выдюжим, братцы!

Вдруг разрыв - и машина уткнулась в кювет."
Александр ПОТАПОВ,"Отходи, медсестра!","Отходи, медсестра!

Нам не выйти из боя, -
Прохрипел лейтенант, о погибших скорбя.
Но Катюша его заслонила собою,
Все осколки шальные приняв на себя.
...В полевом лазарете свет долго не тушат.
Облегчённо промолвил хирург:

- Будет жить...

Заслонила солдата России Катюша -
Значит ей, как России, бессмертною быть!"
