author,title,text
Оксана МОСКАЛЕНКО,РУССКИЙ РАССВЕТ,"Наш характер - стальной, закалённый в бою,
Мы хвалу воздаём Небесам.
От врага защищаем Отчизну свою,
И сомненья неведомы нам!

Мы идём напролом, невзирая на боль,
Многотрудной дорогою Zed.
Простирается нового мира юдоль,
Зарождается Русский рассвет!"
Татьяна СЕЛЕЗНЕВА,ЗАЩИТИМ РОССИЮ!,"Святая Русь! Настало время Z,
Настало время мужества и чести.
Мы защитим твой негасимый свет
И принесём домой благие вести."
Татьяна СЕЛЕЗНЕВА,Я ВЕРЮ В РОССИЮ,"Я верю в Россию, я верю в родную страну,
И вера моя безгранична и безусловна.
Сегодня встречаем мы Русскую нашу весну,
Я знаю: победа, как встарь, Za российскийским народом.

За мир и за правду сражается русский солдат
На братской земле, поражённой нацисткой чумою.
Я верю в Россию. И веру свою не предам.
И сердце моё бьётся вместе с любимой страною.

И сколько бы ни было в битвах тяжёлых минут,
Мы выстоим. Справимся. Выдержим. Мы - россияне.
Я верю в Россию, Как верят в любовь и весну.
И веру свою я несу, точно красное знамя."
Татьяна СЕЛЕЗНЕВА,МЫ ПРИДЁМ НА ПОМОЩЬ!,"Россия начинается с любви,
Россия начинается в молитве.
Родной Донбасс, ты только позови,
И мы придём помочь в победной битве!"
Татьяна СЕЛЕЗНЕВА,В БОЙ!,"За взрослые глаза детей Донбасса,
С молитвой вместо песни на губах,
Мы рвёмся в бой. Пусть победим не сразу,
Но у Руси - победная судьба!"
Ольга ВОРОНОВА,СЕРДЦЕ РУССКОГО МИРА - ДОНБАСС,"На Донбассе сегодня тревожно:
Враг беснуется, зол и упрям.
Но Донбасс победить невозможно,
И нацистам он не по зубам!

С нами Бог! В нашей праведной силе -
Сокровенный духовный запас.
И не мыслит себя без России,
Сердце Русского мира - Донбасс.
Здесь народ - словно золота слиток,
Ликом светел и духом силён,
Лихолетьем военным испытан
И в суровой борьбе закалён.

В единенье, друзья, наша сила!
На пути справедливой борьбы
Снова вместе Донбасс и Россия -
Побратимы великой судьбы!
С нами Бог! В нашей праведной силе -
Сокровенный духовный запас.
И не мыслит себя без России,
Нет, не мыслит себя без России
Сердце Русского мира - Донбасс!"
Ольга ВОРОНОВА,"МЫ ОТСТРОИМ ТЕБЯ, МАРИУПОЛЬ!","Мариупольцы, братья и сёстры,
Вновь мы вместе, родные мои!
Были пройдены трудные вёрсты,
Были прожиты горькие дни...

Вас нацисты морили в подвалах,
В подземельях, где холод и мгла.
Но и в муках таких небывалых"
Ольга ВОРОНОВА,Сохраняли вы искры тепла.,"Сохраняли вы искры тепла.
Не привыкли вы бедам сдаваться!
Духом горд и отвагой силён -
Русской силой и воинским братством
Был ваш город от смерти спасён.
Мы отстроим тебя, Мариуполь,
Чтоб гордились тобой стар и мал!
Зазвенят в песнях радость и удаль,
Загудит в новых домнах металл.

Гулом кранов, машин, теплоходов
Зашумит Мариупольский порт,
В мирном грохоте новых заводов
Славный город опять оживёт.

И, обняв Мариуполь за плечи,
Как в былых испытаньях не раз,
Встанет, с русской судьбою обвенчан,
С новой силой свободный Донбасс!"
Елена ЛОНЮК-ЗАБАЙКАЛЬСКАЯ,РОДНОМУ ДОНЕЦКУ,"Ночь неспокойна - мой город кошмарят уроды. В ждущих полях не поселятся перепела.
Траками танки утюжат степную природу, Воем железным себя воспевает весна...

Ночь беззастенчиво выкажет трассеры в небе. Все безвозвратно утрачено - выскочил бес. Кто-то мечтает о мире, кто-то о хлебе. Кто-то - о жизни. Смерти в противовес...

Больше трёх тысяч ночей засыпаем под залпы.
Больше трёх тысяч восходов
Окопы в крови...
Господи!!! Если б Ты видел и если бы знал Ты,
Как выживает мой город силой любви!

Как не сломались и духом своим не упали.
Не оскотинились гадам нацистским назло.
Сильный Донбасс, мой народ!
Ты из кремня и стали.
Выстоим ночь и поставим наш край на крыло!
Не из болтливых - Донбасс, «порожняк» он не гонит .
Не из плаксивых - все знают, какою ценой:
Мы за свободу и правду
Платим жизнью и кровью...
Ради Победы держись, мой город родной!"
Елена ЛОНЮК-ЗАБАЙКАЛЬСКАЯ,РУССКИЕ ИДУТ!,"Мы восемь лет держались тут.
Нас убивали - не сломили.
Послушай - русские идут!
Мы возвращаемся в Россию!"
Елена ЛОНЮК-ЗАБАЙКАЛЬСКАЯ,Земля гудит от силы той.,"Земля гудит от силы той.
За правду нашу и свободу,
Стоят надёжною стеной -
Защитой братского народа.
В истории немало дней,
Где русский богатырь проснётся.
И мощью, силушкой своей
По-русски, просто развернётся...
Мы восемь лет, здесь наш редут
Меж светом и меж темной силой...
Послушай! Русские идут!
Мы возвращаемся в Россию!"
Игнатий БЕЛОЗЕРЦЕВ,ЗА БОЛЬ ДОНБАССА,"Мы каждой клеткой чувствовали боль
Расстрелянного русского Донбасса.
В нас восемь лет звучал вопрос «Доколь!?»
И наконец пронзила небо трасса

Ракет неотвратимых, словно месть,
Неуязвимых, безупречно точных,
Как Божий гнев, как радостная весть
Для Украины областей восточных.

Мы за собой такой оставим след...
Он будет в поколениях назиданьем,
От зверств нацизма - людям оберег,
За боль Донбасса - нашим оправданьем."
Александр ДЬЯКОНОВ,В СУРОВЫЙ ЧАС,"В суровый час тяжёлых испытаний,
Подумай и задай себе вопрос:
Кто виноват во множестве страданий,
Кто столько бед стране моей принёс?

Как смели посягнуть на наше братство,
И разделить единый наш народ,
Надеялись, что подлое коварство,
В итоге нас рассорит и убьёт.

Моя страна - Великая Россия,
О, сколько бед смогла ты пережить,
Каких врагов ты только не бесила,
Но всех в конце сумела победить!

В тебе живёт та внутренняя сила,
Тот прочный сплав народов всех времён,
Которых ты вскормила и сплотила,
Российский дух никем не покорён!

Пусть у врагов душа уходит в пятки,
К заветной цели твёрдо мы придём
И победим в любой смертельной схватке,
Счастливой, мирной жизнью заживём!"
Сергей ПАНФЁРОВ,ДОНБАСС-2022,"На тревожном Донбассе опять начинают стрелять.
Восемь лет продолжается там «боевая работа».
Расскажи мне, солдат, каково умирать в двадцать пять.
Мне почти шестьдесят, но и то умирать неохота.

Всё отчётливей я слышу поступь войны у дверей.
Вижу бравых ребят, одержимых свирепою страстью.
Вижу свастики взлёт...
Чем утешить седых матерей потерявших детей, не пришедших к Святому Причастью?

В небе кружится дым, значит, где-то пылает огонь.
Поспеши погасить, а не то разрастётся повсюду.
Мне почти шестьдесят, но тревожная помнит ладонь автоматную сталь. И пока я её не забуду..."
Алексей ПОЛУБОТА,НА ЖГУЧИХ ПОЛЯХ НОВОРОССИИ,"На жгучих полях Новороссии
Сошлись они в смертном бою.
Умылись кровавыми росами
За веру и правду свою.
Один - славянин ополяченный.
Другой - воин светлой Руси.
В краине усобьем охваченной
Пощады теперь не проси.
И вот, чёрной пулей прострелены,
Обнялись, как братья, они.
Как бесы над ними - пропеллеры
Рокочут и мечут огни."
Андрей КРЮЧКОВ,МЫ СЕБЯ НЕ СЧИТАЛИ ГЕРОЯМИ,"Наша служба порою опасная,
Но такая работа у нас.
Мариуполь, Артемовск, Попасная...
Здесь вели мы бои за Донбасс.
Здесь Россия своих не отринула,
Брат за брата мы встали стеной,
Чтобы нечисть фашистская сгинула,
Чтобы мирный вернулся покой.

Мы себя не считали героями,
Мы нацистов громили и тех,
Кто пришел к нам с чужими устоями,
Порождая наш праведный гнев.

Очищая от мин акваторию,
Каждый двор, каждый метр, каждый дом...
Мы не знали, что пишем историю,
Ту, что славною станет потом."
Андрей КРЮЧКОВ,ЗАЩИТНИКАМ ОТЕЧЕСТВА,"Защитники Отечества, Герои разных лет,
Страну и человечество,
Спасавшие от бед,

За то, что в лихолетия
Отчизну сберегли,
От нашего столетия
Поклон вам до земли!"
Андрей КРЮЧКОВ,Дни боев за Донбасс легендарные...,"Дни боев за Донбасс легендарные,
Среди мирных и минных полей
Коридоры гуманитарные,
Коридоры госпиталей...

Старый мир, переполненный злобою,
Словно бешеных свора собак,
Головою своей твердолобою
Новый мир не приемлет никак.

До победы дорога не ровная,
Но промолвим, настанет тот час:

- Не напрасной была жертва кровная
И Спаситель, как прежде, за нас..."
Галина РОМАНОВА,ЛУГАНСКОЕ СЧАСТЬЕ,"Ну, здравствуй, луганское Счастье
Обычный, простой городок.
Ты выжил под киевской властью?
Молился на русский восток?
Осколками ранено Щастя,
И каждая рана болит.
Отбили у нациков Счастье,
Такое простое на вид.

Умоется в озере Чистом,
На площади Мира споёт:

- Не дамся я больше фашистам,
Храни меня, русский народ!

Ты разное в разные годы.
В чём счастье - извечный вопрос.
Подружатся снова народы,
И новый построится мост.

Когда-то, в XVII веке,
Ты выбрало эти края,
Пусть светится счастьем навеки
Донбасская эта земля."
Андрей ПОПОВ,ВОЛНОВАХА - РУССКИЙ ГОРОД!,"Это правда русского размаха -
Широка страна моя, поверь...
Я не знал про город Волноваха,
Но о нем волнуюсь я теперь.

Я волнуюсь за его погоду,
За людей в военном далеке,
Что готовы драться за свободу
Говорить на русском языке.

Это правда нашего простора,
Это время честного суда.
Волноваха - это русский город,
Русский город - раз и навсегда."
Владимир ТЫЦКИХ,СОЛДАТ РОССИИ,"Никто не вспомнит всех твоих имён,
Не перечислит должностей и званий,
Не скажет, кем и как ты награждён
За всё, что совершил на поле брани.

То ладен статью и пригож лицом,
То не высок и не приметен с виду,
В интербригаде молодым бойцом
Ты был под Картахеной и Мадридом.

Ты, падавший от выстрела в упор
И угасавший от смертельной раны,
Навеки в звёздный уходил дозор
У Халхин-Гола и Баян-Цагана.

Уже потом оболганный, ничей,
Ты вовремя рванулся из окопа,
Спасая из концлагерных печей
Забывчивые племена Европы.

Порою молчалив и даже хмур,
Порою разговорчив, даже весел,
Ты возвращал китайцам Порт-Артур
И для корейцев брал в атаке Сейсин.

Блестящих академий выпускник
И мальчик, в бой шагнувший после школы,
Ты изучал не по картинкам книг
Пейзажи от Вьетнама до Анголы.

Впечатаны в твой список послужной
Пути-дороги по воде и суше,"
Владимир ТЫЦКИХ,Где стынет в жилах африканский зной,"Где стынет в жилах африканский зной
И в жар бросает холод Гиндукуша.

Солдат советский, мировой солдат,
В родной сторонке и в краю далёком,
Пред небом и землёй не виноват,
Ты их берёг без страха и упрёка.

Солдат России, так тебя зовут
Теперь, но, как не раз бывало прежде,
Тебя земля и небо снова ждут
С отчаяньем, мольбою и надеждой.

В сирийских окровавленных песках,
Под Акербатом и у стен Пальмиры,
Смиряя боль, превозмогая страх,
Ты ангелом с небес явился миру.

Однажды без вранья и без прикрас
Учебники истории расскажут
О том, как долго ждал тебя Донбасс,
Как ты нетерпеливо ждал приказа.

Солдат России, за твоей спиной
Скулит и завывает стая злая.
Прости дурных. Спасённые тобой,
Они живые, потому и лают.

Тебе глупцов не привыкать прощать
И миловать врагов давно не внове.
Но и друзей тебе не занимать,
Родных по вере и своих по крови.

Ты веру эту нёс через века.
Ты добывал победу кровью этой,
От смерти, от врага и дурака,
Как дом родной, спасая всю планету.

Солдат России, так тебя зовут.
Весь мир твоё простое имя знает.
Тебя по всей земле с победой ждут.
Иди, солдат. И пусть собаки лают."
Владимир ТЫЦКИХ,Как за Северским за Донцом,"Как за Северским за Донцом
Землю русскую вековую
Поливала война свинцом,
Обжигала огнём родную...
Деды здесь уходили в бой.
Здесь отцы воевали с катом.
Здесь доверена нам с тобой
Жизнь Отчизны и честь солдата.

В небе вьётся чёрный ворон.
По земле беда идёт.
Ждёт победы лютый ворог,
А его погибель ждёт.
Оживут родные дали.
Разлетится вороньё.
Мы войны не начинали
Нам заканчивать её.

Путь наш свят, а дела просты:
Под Херсоном и Волновахой
Вражьи свастики и кресты
Сжечь огнём и развеять прахом,
Чтоб за Северским за Донцом,
Где за землю родную бились,
Мы с тобою, как дед с отцом,
Перед внуками не стыдились.

В небе вьётся чёрный ворон.
По земле беда идёт.
Ждёт победы лютый ворог,
А его погибель ждёт.
Оживут родные дали.
Разлетится вороньё.
Мы войны не начинали
Нам заканчивать её."
Наталья ТОЛБАТОВА,ДЕРЖИСЬ СОЛДАТ!,"Казалось нам, что предки сатану
Загнали в гроб на вечные века,
И навсегда победную весну
Запомнят солнце, звёзды, облака.

Казалось нам, нацизму не взойти,
Все семена под толщею земли,
Но стоило поводья отпустить,
Чумы коричневой побеги проросли.

Держись солдат! Наш сын и брат, и внук!
Нам далеко ещё до тишины...
Без этих горьких и потерь, и мук
Не сохранить нам Родины, страны.
Погибших прадеды приветят в небесах...
Так странно - вы ровесники почти...
Мы в радостный победы нашей час
Живых восславим, павших будем чтить."
Наталья ТОЛБАТОВА,И вот пришлось вам не играть в «войну»,"И вот пришлось вам не играть в «войну»
А вновь, опять За судьбы мира и свою страну
В атаку встать. И вот уже не птицы вам поют,
Осколков рой, Но пусть они добычи не найдут"
Наталья ТОЛБАТОВА,Себе весной.,"Себе весной.
Живите мальчики! Мы молимся за вас И день, и ночь.
Пусть трудный дан вам Родиной приказ,
Гоните прочь
Всю ложь! Нам только правда ко двору И дружбы свет.
Храни вас Бог! Пусть дети не умрут
Во цвете лет.
За правду, за Россию, за детей
И дедов честь!
Из всех великих и святых идей,
Что выше есть?!
Держитесь мальчики! Мы все за вас горой, Стеной стоим.
Вы каждый - наш Защитник, наш Герой.
Мы победим!"
Нина ЦУРИКОВА,АРМИЯ НАША - НАДЁЖНЫЙ ЩИТ,"Снова, как раньше, исстари, так:
Наши сердца бьются с вашими в такт!
С вами шагаем рядом в строю, С вами в кровавом, смертном бою.

Вечно бессмертный жизни девиз
Громоподобно пронзает высь:
""В правде вся сила и веры знак, Путь наш - к победе!"" Да будет так!

Русские духом, верой сильны
Непобедимой России сыны!

Враг будет сломлен, враг будет бит!
Армия наша-надёжный щит."
Нина ЦУРИКОВА,ДЕТИ ДОНБАССА МИРА ХОТЯТ!,"Радости слёзы на лицах ребят -
Их увезли от обстрела в Донбассе!
Дети Донбасса мира хотят,
В школы вернуться, в светлые классы.
Стонет от боли сердце, кричит,
Глядя на их повзрослевшие лица:
Кто же позволил вам, палачи,
В тёмных подвалах над детством глумиться?..

Но недалёк окончания час
Взрывов, обстрелов. Вновь солнце осветит
Освобождённый, воскресший Донбасс,
И возвратятся на родину дети."
Нурислан ИБРАГИМОВ,РОССИЙСКИЕ ПАРНИ,"Такие нам выпали грозы и беды,
Таких мы теряли друзей!
Но рано нам знамя Великой Победы
Сдавать на храненье в музей!
Донбасское небо - родная обитель,
Пылит разрывною золой.
Летит реактивный чужой истребитель
Над мирною русской землёй.

О тех, кто на кухне храбрится, порою
В народе не зря говорят:
Чем дальше от фронта, тем больше героев,
И выше значенье наград.

Пекут пусть хлеба тыловые пекарни,
Спасибо им всем за труды!
А где-то воюют российские парни,
Как их воевали деды.

Молчите, предатели и пустословы,
Мошну набивая свою!
Над вашею музой, к измене готовой,
Пусть пушки грохочут в бою.

Мы всё восстановим - и сёла, и пашни,
Но только тогда уже - нет! -
Не дай Бог расслышать нам теноры ваши
В ликующем хоре побед!"
Нурислан ИБРАГИМОВ,"Много масок сменили они, Потому, что лица не имели.","Много масок сменили они, Потому, что лица не имели.

Притворялись друзьями в бою,
Лезли в души, в дела и в карманы,
И безликую сущность свою
Сокрывали в густые обманы.

Мы умели дружить и прощать,
Но разбой нам терпеть надоело!
Что ж, Отчизну свою защищать
Это самое русское дело!

Не по нашей вине был раскол!
Ну, а те, кто нас драться заставил,
Говорят: «Брат на брата пошёл,
Это значит - убит будет Авель!»

Мы сомненья развеять смогли,
Мы сплотились, и изгнан был Каин
От границ нашей древней земли,
От околиц страны и окраин.

Потому что в борьбе и труде,
И в молитве живём, как соседи,
Мы своих не бросаем в беде,
Мы своих отличаем в Победе!

Не по крови нас чтут в небеси,
Средь защитников славы крылатой.
Кто не хочет быть сыном Руси,
Мы того не считаем за брата!

Словно предки мечом и копьём,
С тех, кто врос в сатанинские сказки,
Мы прикладами маски собьём,
Как сбивали рога с вражьей каски!"
Монах ВАРНАВА (САНИН),ЗА ДОНБАСС!,"Славянский мир сегодня мы
Спасаем от коричневой чумы!
За русских воинов кто молится из нас -
Тот с ними в правый бой идёт сейчас!

А те, что нынче слепо лают на слона,
Где были вы, когда Донбасса боль была видна?
Когда детей в Луганске проливалась кровь,
Где были вы и ваша лживая «любовь»?!

*     *         *

В Европе на правду
О русских - запрет!
И там ничего, кроме лжи,
Больше нет...

Коль в мире нарыв
Мы не вскрыли б сейчас,
То - что ожидало бы
В будущем нас?!!

*     *         *

Счастлив народ, кем правит тот,
Кто мудр и с Богом:
Он - по спасительным
Ведёт страну дорогам!"
Андрей РЕБРОВ,РУССКИЙ ВОИН,"Он брёл по жизненным просторам -
Как суждено: то - вверх, то - вниз...
И родовым глубинным взором
Вбирал намоленную высь.
Он умирал от крестной раны
В земле, в траншее полевой,
Но вновь из пашни фронтовой, -
С библейской силой зерновой -
Как на стерне, взрастал живой
Знать, в небе прадеды-крестьяне
Молились с ангельским стараньем
О дольней ниве родовой.
Знать, Горней Родиной хранима,
Русь - под заоблачным крестом
Стоит, как древний храм незримый,
На всхожем поле боевом."
Валентина ЕФИМОВСКАЯ,СНОВА ПОБЕДИМ!,"Бой неизбежен. Алчный ад опять
Нас атакует - злом, клеветниками.
Даётся шанс нам переодержать
Победу, что одержана не нами.
Рычит как голем истреблённый враг, Фашизм из тлена восстаёт как вирус.
В славянских землях - вновь нацистский шаг...
Не перепобедим - не взыщем мира.
Но если испугает сатана,
И примиримся с нечистью со страха,
Придут не благоденствий времена,
А пагуба вселенского размаха."
Валентина ЕФИМОВСКАЯ,КООРДИНАТА «Z»,"В начале было Слово - Мысль без звука,
И воцарился во Вселенной Свет.
К Первообразной тяготеет буква -
Метафизическая греческая $\mathbf{Z}$ -
Как символ приношенья Богу жертвы
Иль курс координаты бытия,
Как объявленье аду часа смерти
И знак архистратигова копья.

Архангел Михаил - небесный воин
В конце времён повергнет сатану.
А ныне наши русские герои,
Осуществляя время «Z» любовью,
Победный путь с кровоточащей болью
Торят, чтоб встретить вновь победную весну."
Владимир СИЛКИН,СЫН ДАГЕСТАНА,"Памяти Героя Российской Федераиии старшего лейтенанта Нурмагомеда Энгельсовича Гаджимагомедова

В Дагестане скверная погода -
Дует ветер с дальних гор в лицо.
В феврале 22-го года
Ты рванул гранатное кольцо.
Сделал все, конечно же, как надо.
Мы ещё узнаем и о том,
Как ребята оказались рядом,
Отгоняли нелюдей огнём.
Вновь весна стоит, и солнце светит,
И как витязь, ты уходишь в бой.
Кем гордиться мне на этом свете?
Это однозначно, что тобой!"
Владимир СИЛКИН,МОРСКАЯ ПЕХОТА,"Герою России комбригу полковнику Алексею Бернгарду
Морская пехота, морская пехота,
Приморье и Владивосток.
Тяжёлые тонны солёного пота,
Колючие ветры в висок.

Такая тут служба, такая работа,
Не можешь, но лямку тяни.
Морская пехота, морская пехота,
Работа и ночи, и дни."
Владимир СИЛКИН,Уже Украина. Тяжёлые цепи,"Уже Украина. Тяжёлые цепи
Морпехи сорвали с души.
И движутся долгой украинской степью,
Пока ещё в полной тиши.

У русских морпехов-особая хватка,
Особая память у них.
И если случается всё-таки схватка,
Они не бросают своих.

И в этом тяжёлом бессмертном походе
Морпехи идут впереди,
И слава Отчизны их снова находит,
И звёзды горят на груди."
Владимир СИЛКИН,"Юрий Нимченко, старший сержант...","Юрий Нимченко, старший сержант...
Сорок минут боя...
Такие, как он, не задрожат,
Прикроют других собою.
Будет дрожать от презренья танк,
Увидев нацистов в триплекс.
Девять машин после их атак
Навечно к земле прилипли.
Танк остановит живую цепь.
Выглянет он из люка:
Мирное небо, до неба-степь,
Суворовская наука."
Владимир СИЛКИН,"Этот день не будет лучшим, В небе чёрных туч гектар.","Этот день не будет лучшим,
В небе чёрных туч гектар.
Выплывает из-за тучи
Беспилотник «Байрактар».
Засекает наши цели.
А за ним второй вдогон."
Владимир СИЛКИН,Но бездушных на прицеле,"Но бездушных на прицеле
Держит твой дивизион.

И уже готовит пуски,
Чтобы дальше не пошли.
Бьют их русские по-русски,
Чтоб не портили земли."
Владимир СИЛКИН,ПРОВОДЫ,"Алёше Павличенко из Весёлой Лопани
Пусть незнакомы мы с тобой,
Я знаю, парень ты хороший.
Ты провожаешь наших в бой,
Ты отдаёшь им честь, Алёша!

Колонны тянутся туда,
Где ни воды сейчас, ни хлеба.
И поднимается беда
Невыносимая до неба.

В твоём посёлке всё не так,
И есть что пить, и есть что лопать.
Не знала никогда атак
Весёлая поныне Лопань.

Ребята едут на Донбасс
И дарят шлемофон с патроном.
А ты уже который раз
Честь отдаёшь своим колоннам.

Ты у дороги твёрдо встал,
И ветер волосы взъерошил,
И ты стоишь, как генерал,
С красивым именем Алёша.

Ведь ты же в армии уже,
Верней, в Юнармии, но всё же
Стоишь сейчас на рубеже,
С которого сойти не сможешь."
Владимир СИЛКИН,"Я не знаю, проснусь ли?","Я не знаю, проснусь ли?
Это было уже!
Отзываются гусли
Многократно в душе.
Нас сжигали и били
У Каялы-реки,
Но мы всё-таки были,
Всем смертям вопреки.
На других не похожи,
Поднимались на «вы».
Умирали на Воже
И на башнях Москвы.
И сегодня в запрете
Всей земли небеса,
Но, как звёзды, мне светят
Сквозь века голоса.
Сквозь ракетные пуски,
Сквозь сожжённый Донбасс,
Без боязни, по-русски,
Смотрят предки на нас."
Владимир СИЛКИН,Старшему сержанту Сергею Лобанову,"У нас ещё много букв,
Прославим весь Алфавит,
И наш работяга Бук*
Бандеревцев удивит.
На каждой нашей броне
Напишем и букву П.
Она не сгорит в огне
Ни на какой тропе.
Пока переходим Днепр,
Бандровцам шлём привет.
И светят нам и в огне
Латинские V и Z."
Надежда ДРОБЫШЕВСКАЯ,Герою России Нурмагомеду Гаджимагомедову,"Я не знала тебя, Герой,
И не видела твою мать,
Но когда за других ты горой...
Жизнь готов был свою отдать...

И отдал...
Знаю, горько рыдает мать...
Безутешна жена твоя,
Кто свою молодую стать
Под вуалью спрячет, скорбя...
Не увидишь ты горьких их слёз,
Не понянчишь малышку свою,
Не споёшь, ни спасёшь от грёз
Ты в далёком от них краю...

Но ты в списках героев навечно,
Ведь тебя так отец воспитал,
Ни мажором, гулякой беспечным,
А героем - таким ты и стал...

Смерть ты принял за правое дело,
Защищая детей, стариков,
Чтобы впредь ни одна тварь не смела,
Унижать их, лишать светлых снов...

Чтоб не слышали дети разрывов,
Чтоб отцов не теряли, друзей...
И чтоб небо, как в синь глубину опрокинув,
Тишиной разлилось над планетою всей..."
Эдуард АРТЮХОВ,УШЁЛ НЕПОБЕЖДЁННЫЙ,"Лакцы - народ Дагестана простой,
Гостеприимный, но - и боевой.
Земли родного его Дагестана,
Издревле знают народ тот какой.

Парень Отчизне - России, служил.
Смел и прилежен в службе он был.
Службы девиз для него был простой:
«Никто, кроме нас!» - клич боевой.

Вновь от фашизма мир нужно спасать,
Двинулась в бой небесная рать.
Братскую землю нужно сберечь,
Войну мировую хотят там зажечь.

В бой свой последний лакец пошел,
Он в Украине фашистов нашёл.
Не равен был с ними лакца тот бой,
Но он поступил, как народный Герой.

Своих пацанов до конца защищал,
Он командира свой долг исполнял,
Но развелось много нациков-тли,
В плен взять хотели, но не смогли.

Лакцы - бойцы и врагу не сдаются.
За честь родовую до смерти бьются,
За предков, за Родину, маму, отца.
Как и Россия - народов страна.

Нет, не поставить его на колени
Ещё не нашёлся средь нациков гений.
Гордо смотрел он фашистам в глаза,
Гранаты чеку смело рвала рука."
Эдуард АРТЮХОВ,Лакец геройски с врагами погиб,"Лакец геройски с врагами погиб,
Но враг победы над ним не достиг.
Даже погибнув - он их победил!
А нам бы хотелось, чтоб с нами он жил.

За смерть его братья-десант отомстят.
Как и за всех погибших ребят.
Мир, что плюет на них, защищают.
Фашизм в Украине они вычищают.

Слава Герою! Роду спасибо!
Маме с отцом поклон и спасибо!
Спасибо дочуркам, спасибо жене!
Но, жаль, что Героя отдали войне.

Лакцы - народ Дагестана простой,
Гостеприимный, но - и боевой.
Издревле в войнах геройски они,
И хлебосольны в мирные дни.

Предков своих честь Солдат охранил,
Родину, род и семью защитил.
Смерть он героически принял в бою
В Царстве Небесном теперь он в строю."
Сергей ПАНФЁРОВ,ПАМЯТИ ГЕРОЯ РОССИИ НУРМАГОМЕДА ГАДЖИМАГОМЕДОВА,"Скорбит село Кани, что в Дагестане.
Скорбят Рязань, Донбасс, Махачкала...
Их верный сын в десантный строй не встанет.
Он в строй Героев встанет, как скала.
Припомни, в сорок первом - в сорок пятом, когда нацисты жгли российский кров,
такие вот геройские ребята
с гранатой шли, с последней, на врагов.

И Сирия таких ребят узнала...
Немало их,
враги, возьмите в толк,
чтобы Россия к вам не посылала
десантно-штурмовой казачий полк.
Наступит мир
(любая боль стихает).
И он наступит, -
твёрдо верю я.
Нурмагомед вернётся к нам стихами и дочкой, что назвали Теймия,

и благодарной памятью, и песней,
и улицей в родной Махачкале...
С Героями такими Русь воскреснет!
И пусть свеча не гаснет на столе."
Анатолий ГОРОХОВ,БРАТСТВО,"Твой ведомый тяжко ранен,
Но летит ещё пока,
И, как «мессеры», таранит
В синем небе облака.

Он в своей кабине дышит,
Держит ровно самолёт,
И твои команды слышит,
И к земле по ним идёт.

Ты прикрыл его собою
Мимо «стингеры» прошли.
И не выйдешь ты из боя
До касания земли.

Оба сели, оба живы.
Нет списания бортов.
И сейчас сильнее взрыва
Братство русских мужиков."
Ольга ВОРОНОВА,НАШ РУССКИЙ ВОИН ВЛАДИМИР ЖОГА,"Памяти Героя России, Героя ДНР Владимира Жоги

Он был для многих здесь друг и брат
Донецкий парень Владимир Жога
Легенда «Спарты», Герой-Солдат,
Как Моторола, комбат от Бога.
... На мирный город спустился ад:
Кровавый пепел - до небосвода.
Под Волновахой лютует враг,
И бой ведёт наш полковник Жога.

Враг по гражданским прицельно бьёт,
Но наконец-то пришла подмога:
Дорогой жизни людей ведёт
Из-под обстрелов полковник Жога.
Спасал детей он, но не себя,
И им запомнится надолго,
Как их от шквального огня
Закрыл собою полковник Жога.

Он дорог тысячам сердец.
Пусть помнит враг - нас очень много!
На смену сыну пришел отец:
Комбатом «Спарты» стал старший Жога.
Был сын для многих здесь друг и брат
Как Моторола, комбат от Бога,
Легенда «Спарты», Герой-Солдат
Наш русский воин - Владимир Жога!"
Борис ЛУКИН,ОТЕЦ... СОЛДАТА,"Говорят «глаза на мокром месте»...
Про себя такого не скажу.
Плакал в жизни я пока от смерти.
...Жуть.
Помню маму, как она встречала
(так она встречала лишь меня):
обнимала, плакала, молчала.
Слов сквозь слёзы вымолвить нельзя.
Видел на экранах 45 -й.
Возвращенье выживших солдат...
Там смеются, плачут все и сразу.
И казалось мне их не понять...
Разве может кто из нас разведать, выспросить у ангелов своих, что нас ждёт ещё на этом свете?
Знать об этом свыше сил моих.
Час настал. Из мирной жизни нашей на войну отправился сынок.
Он могучий, умный... Нету краше...
Стоп дыханье. Нету слов для строк.
Нету слов, звонков и эсэмэсок.
Недоступен. Быть не смог в Сети.
Где тот фронт? Каховка мне известна...
Киев?
Матерь Божья, помоги!
День за днём молчанье... Но известья заполняют мрачностью эфир.
Бреешься... А взгляд тяжёл, невесел.
Надо жить, а не приемлешь мир.
Тишина... Последний день февральский.
Птица тренькает секре-секре-скорей.
Не расслышал. «Знаю, волновались.
Хорошо всё. Ждите...» ...как во сне...
Не понятно сразу что такое.
Сын прислал почтовых голубей!
Слёзы... Боже... Это же не горе!
Слёзы и рыданье... Это - Свет."
Борис ЛУКИН,Так впервые радость встретил в мире я слезой глубинной неземной.,"Так впервые радость встретил в мире я слезой глубинной неземной.
Ты, война, во всём одна повинна.
И ещё - любовь."
